time_utc,cell_id,latitude,longitude,overlap_km2,precip_mm
2026-09-28T20:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.1
2026-09-28T21:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.1
2026-09-28T22:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-28T23:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T00:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T01:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T02:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T03:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T04:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T05:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T06:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.0
2026-09-29T07:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,1.0
2026-09-29T08:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,1.0
2026-09-29T09:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,1.0
2026-09-29T10:00:00Z,IFS_-029.25_-050.00,-29.25,-50.0,6.1573,0.8
2026-09-24T11:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T12:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T13:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T14:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T15:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T16:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T17:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T18:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T19:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T20:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T21:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T22:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-24T23:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T00:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T01:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T02:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T03:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T04:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T05:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T06:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T07:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T08:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T09:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T10:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T11:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T12:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T13:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T14:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T15:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T16:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T17:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T18:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T19:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T20:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T21:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T22:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-25T23:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T00:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T01:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T02:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T03:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T04:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T05:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T06:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T07:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T08:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T09:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T10:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T11:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T12:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T13:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T14:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T15:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T16:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-26T17:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-26T18:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-26T19:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T20:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T21:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T22:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-26T23:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T00:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T01:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T02:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T03:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T04:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T05:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T06:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T07:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T08:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T09:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T10:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T11:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T12:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T13:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T14:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T15:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T16:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T17:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T18:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T19:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T20:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T21:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.1
2026-09-27T22:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-27T23:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T00:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T01:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T02:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T03:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T04:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T05:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T06:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.0
2026-09-28T07:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.2
2026-09-28T08:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.2
2026-09-28T09:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.2
2026-09-28T10:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.5
2026-09-28T11:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.5
2026-09-28T12:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.5
2026-09-28T13:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.6
2026-09-28T14:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.6
2026-09-28T15:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.6
2026-09-28T16:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.7
2026-09-28T17:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.7
2026-09-28T18:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.7
2026-09-28T19:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.8
2026-09-28T20:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.8
2026-09-28T21:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,0.8
2026-09-28T22:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,2.0
2026-09-28T23:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,2.0
2026-09-29T00:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,2.0
2026-09-29T01:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.1
2026-09-29T02:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.1
2026-09-29T03:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,3.1
2026-09-29T04:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,5.1
2026-09-29T05:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,5.1
2026-09-29T06:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,5.1
2026-09-29T07:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,4.1
2026-09-29T08:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,4.1
2026-09-29T09:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,4.1
2026-09-29T10:00:00Z,IFS_-029.00_-052.00,-29.0,-52.0,4.9442,1.9
2026-09-24T11:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T12:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T13:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T14:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T15:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T16:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T17:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T18:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T19:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T20:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T21:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T22:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-24T23:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T00:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T01:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T02:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T03:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T04:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T05:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T06:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T07:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T08:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T09:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T10:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T11:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T12:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T13:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T14:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T15:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T16:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T17:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T18:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T19:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T20:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T21:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T22:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-25T23:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T00:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T01:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T02:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T03:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T04:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T05:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T06:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T07:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T08:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T09:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T10:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T11:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T12:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T13:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T14:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T15:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T16:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T17:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T18:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T19:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T20:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T21:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T22:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-26T23:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T00:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T01:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T02:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T03:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T04:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T05:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T06:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T07:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T08:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T09:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T10:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T11:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T12:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T13:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T14:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T15:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T16:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.1
2026-09-27T17:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.1
2026-09-27T18:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.1
2026-09-27T19:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.2
2026-09-27T20:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.2
2026-09-27T21:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.2
2026-09-27T22:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-27T23:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T00:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T01:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T02:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T03:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T04:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T05:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T06:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.0
2026-09-28T07:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.1
2026-09-28T08:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.1
2026-09-28T09:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.1
2026-09-28T10:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T11:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T12:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T13:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T14:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T15:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T16:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T17:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T18:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.3
2026-09-28T19:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.6
2026-09-28T20:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.6
2026-09-28T21:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.6
2026-09-28T22:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.9
2026-09-28T23:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.9
2026-09-29T00:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,0.9
2026-09-29T01:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.9
2026-09-29T02:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.9
2026-09-29T03:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.9
2026-09-29T04:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.0
2026-09-29T05:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.0
2026-09-29T06:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,1.0
2026-09-29T07:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,3.2
2026-09-29T08:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,3.2
2026-09-29T09:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,3.2
2026-09-29T10:00:00Z,IFS_-029.00_-051.75,-29.0,-51.75,612.0259,2.5
2026-09-24T11:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T12:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T13:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T14:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T15:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T16:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T17:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T18:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T19:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T20:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T21:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T22:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-24T23:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T00:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T01:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T02:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T03:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T04:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T05:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T06:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T07:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T08:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T09:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T10:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T11:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T12:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T13:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T14:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T15:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T16:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T17:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T18:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T19:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T20:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T21:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
2026-09-25T22:00:00Z,IFS_-029.00_-051.50,-29.0,-51.5,674.4814,0.0
