x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
464,-3,-5,-11,-1,0,0,0,0,554,-3,-6,-14,0,3,464,-6.170598235,-8.982703865,457.8294018,455.0172961,1,4
464,-2,-5,-10,1,0,1,-3,-6,553,-3,-3,-11,-9,-3,464,-3.582563893,-5.468956267,460.4174361,458.5310437,1,7
464,2,-1,-12,5,8,2,3,4,569,6,10,9,7,10,464,8.07276273,14.19069576,472.0727627,478.1906958,1,7
464,3,12,16,-6,-5,14,4,10,584,-25,-29,-1,-32,-26,464,-18.86771934,-41.1535551,445.1322807,422.8464449,1,12
464,4,13,22,-5,-1,1,16,18,652,40,41,63,75,48,464,28.34721599,62.96538773,492.347216,526.9653877,2,18
464,15,39,61,-9,-7,17,-10,8,611,8,14,76,-11,11,464,15.96909781,31.64819301,479.9690978,495.648193,1,20
464,17,18,26,16,14,17,23,23,635,3,51,66,8,11,464,42.68888146,44.39651058,506.6888815,508.3965106,3,17
465,-11,-14,-14,-8,-11,-13,-11,-7,514,-11,-31,-54,-8,-41,465,-27.81885062,-35.57563927,437.1811494,429.4243607,1,7
465,-6,-11,-11,-1,-6,-5,-4,-3,559,7,5,-10,9,8,465,-0.5119455729,8.891261245,464.4880544,473.8912612,1,7
465,-5,-20,-29,10,8,-10,-6,-2,583,4,5,-43,8,-5,465,2.026849755,12.82623438,467.0268498,477.8262344,3,17
465,-4,-8,-19,0,1,3,3,-8,552,-3,-8,-22,-8,-6,465,-7.045180761,-9.622426054,457.9548192,455.3775739,1,6
465,-4,-6,-11,-2,-2,-3,2,1,548,-3,-5,-14,1,-1,465,-6.646504384,-11.61361209,458.3534956,453.3863879,1,7
465,-3,-4,-9,-2,-2,1,-2,-2,579,-8,-16,-22,-8,-4,465,-10.48091169,-17.27025375,454.5190883,447.7297462,2,13
465,5,8,13,2,2,2,-1,4,560,9,16,28,9,10,465,11.73008548,49.81093463,476.7300855,514.8109346,1,4
465,12,16,12,8,13,14,13,18,559,-10,-13,15,-11,-13,465,-1.769938522,-13.4393091,463.2300615,451.5606909,1,4
465,18.4,39,78,-2.2,-7.6,-1.6,10.4,17.4,532,7,21,71,5,3,465,17.36796264,82.46536717,482.3679626,547.4653672,1,2
465,27,28,95,26,5,6,34,30,511,18,30,58,36,19,465,37.83561399,61.69231348,502.835614,526.6923135,1,10
466,-6,-10,-5,-2,-5,-18,-10,-1,592,-5,-13,-39,-14,20,466,-8.458356371,-19.50758098,457.5416436,446.492419,1,21
466,-3,-5,-11,-1,0,-2,-6,-5,556,0,-3,-10,-6,1,466,-4.430343015,-2.895078218,461.569657,463.1049218,1,7
466,-2,-4,-8,0,0,-2,-17,20,588,-5,-7,-13,6,-2,466,-6.820501049,-15.2435712,459.179499,450.7564288,2,13
466,3,1,-19,5,8,16,-2,6,602,11,19,24,8,7,466,14.25033699,29.07979837,480.250337,495.0797984,3,17
467,-20,-26,-41,-14,-13,-13,-39,-40,537,-4,-51,-86,-44,19,467,-35.63283233,-42.51006739,431.3671677,424.4899326,3,16
467,-7,-12,-23,-2,-2,-1,6,-5,581,-2,-9,-26,14,-9,467,-8.872926046,-12.41588962,458.127074,454.5841104,1,15
467,-5,-11,-25,1,3,-5,-20,6,543,-4,-9,-31,-12,-4,467,-11.0541393,-12.9678175,455.9458607,454.0321825,1,7
467,-2,-5,-11,1,1,1,1,1,557,-3,-6,-14,0,-2,467,-4.927116868,-8.117459404,462.0728831,458.8825406,1,4
467,11,15,7,7,12,16,15,13,622,14,28,43,17,15,467,26.86544541,66.92710469,493.8654454,533.9271047,2,13
467,11,23,27,-1,5,17,5,-11,676,52,70,109,42,51,467,56.67157892,102.5393526,523.6715789,569.5393526,1,20
468,-11,-22,-44,0,0,-4,-29,-16,594,-8,-18,-55,-10,-2,468,-17.56631136,-26.12758849,450.4336886,441.8724115,2,18
468,-5,-13,-32,3,6,-13,-8,24,586,-4,-6,-33,-15,1,468,-6.283311732,-16.1211709,461.7166883,451.8788291,3,17
468,-2,-4,-6,0,0,-6,-19,3,593,-2,-4,-11,34,0,468,-5.187057743,-7.059312327,462.8129423,460.9406877,2,13
468,-1,-2,-10,0,3,1,-1,-1,587,-8,-12,-19,-7,-5,468,-7.906015293,-16.03053281,460.0939847,451.9694672,2,13
468,4,6,-3,2,7,9,6,6,575,6,12,21,8,9,468,9.125142048,15.39068016,477.125142,483.3906802,1,7
469,-6,-14,-21,2,0,3,1,-183,523,-5,-12,-32,-23,-7,469,-24.88641909,14.25402812,444.1135809,483.2540281,1,9
469,-4,-9,-22,1,2,5,0,-3,555,-5,-9,-25,-24,-1,469,-7.727496314,-12.61215562,461.2725037,456.3878444,1,6
469,-3,-6,-12,0,0,-1,0,0,560,-3,-5,-14,1,0,469,-5.391062953,-8.124565918,463.608937,460.8754341,1,4
469,-2,-5,-9,1,1,0,-6,1,556,-3,-5,-13,-7,-3,469,-5.175853694,-3.754841766,463.8241463,465.2451582,1,7
469,-2,-4,-8,0,1,0,1,4,551,-2,-6,-16,3,-13,469,-5.946515084,-9.299654694,463.0534849,459.7003453,1,7
469,-1,-5,-11,3,3,0,0,-1,595,-4,-4,-14,-3,0,469,-1.702916372,-5.630180037,467.2970836,463.36982,2,13
469,4,16,19,-8,0,7,5,4,549,-10,-20,8,-11,-40,469,-14.22437188,-26.80037683,454.7756281,442.1996232,1,4
470,-33,-54,-69,-12,-26,-26,-23,-27,563,2,-17,-96,8,1,470,-37.55768384,-19.05065335,432.4423162,450.9493467,1,14
470,-15,-28,-19,-2,-19,-19,-14,-15,579,1,1,-41,5,-14,470,-7.597726451,2.786150668,462.4022735,472.7861507,3,17
470,-6,-6,-4,-6,-7,-7,-7,-5,579,-4,-21,-26,-5,-3,470,-14.13290923,-15.69515464,455.8670908,454.3048454,2,13
470,-4,-8,-11,0,-2,-2,-2,-3,599,0,-2,-13,1,1,470,-1.800318675,-2.373447121,468.1996813,467.6265529,2,13
470,-2,-4,0,0,-2,-9,8,1,595,-2,-4,-11,26,2,470,-2.362130967,-8.655300346,467.637869,461.3446997,2,13
470,7,16,48,-2,-8,17,10,9,604,-2,2,33,1,1,470,6.802047375,1.804995822,476.8020474,471.8049958,2,13
471,-7,-17,-24,3,1,-9,-49,13,601,4,7,-23,8,13,471,-2.265875776,4.59479118,468.7341242,475.5947912,3,16
471,-5,-5,-6,-5,-5,-3,-3,-1,552,-2,-8,-18,1,-20,471,-10.18845526,-9.222708045,460.8115447,461.777292,1,7
471,-3,-6,-9,0,-2,-2,-8,3,559,-2,-5,-14,-9,-1,471,-5.344686587,-5.969315451,465.6553134,465.0306845,1,7
471,-2,-6,-19,2,3,7,1,1,570,6,11,3,10,9,471,4.572288164,12.14050279,475.5722882,483.1405028,1,6
471,-2,-5,-8,1,-1,1,3,5,553,-4,-7,-13,2,-14,471,-5.569581623,-11.50430919,465.4304184,459.4956908,1,7
471,0,-7,-25,7,10,-1,-9,28,629,28,32,14,6,36,471,27.4279851,45.49574483,498.4279851,516.4957448,3,16
471,5,8,1,2,7,20,1,6,668,66,77,90,62,66,471,54.06250732,116.0605745,525.0625073,587.0605745,3,17
471,6,11,17,1,3,4,2,3,572,12,21,36,9,13,471,15.55891405,49.47280096,486.558914,520.472801,1,4
471,12,21,25,3,11,8,17,38,624,-7,-3,26,0,-3,471,4.535361186,-12.42983777,475.5353612,458.5701622,1,21
471,38,64,65,12,27,54,37,35,699,44,122,217,42,42,471,103.4678038,139.4924729,574.4678038,610.4924729,1,14
472,-6,-14,-20,2,0,-8,-13,9,547,-5,-12,-35,-6,-8,472,-11.91125757,-20.12501865,460.0887424,451.8749814,1,7
472,-4,-5,13,-3,-10,-13,-10,4,597,-8,-16,-30,-14,-3,472,-9.976070086,-23.96026257,462.0239299,448.0397374,1,21
472,-3,-6,-11,0,0,0,0,-1,563,-2,-5,-12,1,2,472,-5.016621551,-6.720755834,466.9833784,465.2792442,1,4
472,-2,-2,9,-2,-6,-11,23,0,597,-2,-4,-5,1,1,472,1.631601838,-12.93616084,473.6316018,459.0638392,2,13
472,-1,-1,-3,-1,0,0,2,1,601,1,0,-2,3,6,472,0.736102497,6.456009883,472.7361025,478.4560099,2,13
472,0,-1,-2,1,0,1,2,3,601,0,1,0,2,3,472,2.184138893,6.69884091,474.1841389,478.6988409,2,13
472,0,0,-1,0,1,1,1,2,601,0,0,0,2,4,472,1.097791024,4.827640224,473.097791,476.8276402,2,13
472,16,13,-4,19,27,16,16,16,634,8,32,34,6,10,472,31.65578902,40.60897689,503.655789,512.6089769,2,13
473,-8,-19,-19,3,0,-36,-13,12,590,-2,-6,-45,7,4,473,-8.244744072,-11.072648,464.7552559,461.927352,3,17
473,-5,-14,-25,4,6,-18,-4,15,590,-4,-8,-37,-7,4,473,-6.475290999,-13.8823444,466.524709,459.1176556,1,14
473,-5,-11,-27,1,2,4,-14,-4,560,-4,-8,-27,-13,14,473,-9.298886329,-10.70416656,463.7011137,462.2958334,1,2
473,-5,-9,-13,-1,-1,-7,-7,3,552,-6,-10,-25,-3,-2,473,-10.84782036,-16.23166848,462.1521796,456.7683315,1,6
473,-3,-4,-9,-2,-1,0,1,2,557,-3,-5,-14,3,0,473,-6.48878963,-10.14365988,466.5112104,462.8563401,1,7
473,-2,-16,-35,12,12,2,2,2,602,8,38,1,14,14,473,21.77512377,32.31044332,494.7751238,505.3104433,1,4
473,-1,-2,-4,0,0,0,1,2,601,0,0,-3,3,7,473,0.6412223173,5.455799532,473.6412223,478.4557995,2,13
473,0,-1,-3,1,1,1,2,4,600,-1,-1,-3,2,4,473,0.7270811679,3.435863286,473.7270812,476.4358633,2,13
473,0,0,1,0,-1,0,1,1,604,1,2,3,2,4,473,2.726104721,7.799894246,475.7261047,480.7998942,2,13
473,0,1,1,-1,0,0,1,2,603,1,0,2,2,4,473,1.292136066,5.387953538,474.2921361,478.3879535,2,13
473,1,1,1,1,1,2,2,4,602,-1,1,2,0,2,473,2.246186003,5.426409403,475.246186,478.4264094,2,13
473,2,0,-9,4,6,10,6,6,573,3,9,10,7,5,473,6.411474335,9.433716099,479.4114743,482.4337161,1,6
473,5,9,8,1,3,11,6,7,578,3,9,26,5,7,473,7.704588888,8.404462584,480.7045889,481.4044626,1,7
473,9,24,70,-6,-15,9,-1,-61,595,-16,-8,31,-46,-15,473,-5.577881122,-1.049624912,467.4221189,471.9503751,1,20
474,-5,-10,-22,0,1,2,8,-10,583,-7,-14,-30,5,-4,474,-10.10093582,-20.93119587,463.8990642,453.0688041,1,15
474,-4,-6,-9,-2,-3,-3,-3,-2,599,-2,-7,-14,-2,-10,474,-5.473732923,-10.16615562,468.5262671,463.8338444,2,13
474,-3,-4,-7,-2,-1,-4,-7,2,561,-3,-5,-14,-1,-1,474,-6.906186303,-12.87653758,467.0938137,461.1234624,1,7
474,-1,-2,-4,0,0,1,2,3,601,0,-2,-4,3,7,474,-0.09341512592,3.13790668,473.9065849,477.1379067,2,13
474,0,4,20,-4,-7,-15,22,3,599,-2,-5,6,0,1,474,1.293717518,-6.647916389,475.2937175,467.3520836,2,13
474,1,1,1,1,1,0,2,2,606,1,2,3,3,3,474,3.384755914,7.636610783,477.3847559,481.6366108,2,13
474,4,11,35,-3,-5,-13,9,7,601,-3,-5,14,0,0,474,0.7774266129,-2.040414816,474.7774266,471.9595852,2,13
474,10,14,28,6,1,6,17,46,666,14,54,72,27,18,474,40.13971529,41.5222723,514.1397153,515.5222723,2,18
474,22,47,71,-3,5,19,34,25,580,-3,2,79,-2,-3,474,10.63517983,4.742836767,484.6351798,478.7428368,1,7
475,-29,-65,-87,7,-15,-22,-18,-23,582,-10,-23,-118,0,-8,475,-27.38650669,-34.81089512,447.6134933,440.1891049,2,18
475,-14,-28,-37,0,-9,-10,-9,-10,594,30,33,-12,34,35,475,7.724620079,46.50783598,482.7246201,521.507836,1,4
475,-8,-17,-38,1,2,3,-12,-19,597,-4,-10,-33,-56,1,475,-9.228990429,-10.27567756,465.7710096,464.7243224,1,20
475,-8,-14,-24,-2,-7,3,-8,-85,528,-7,-12,-26,-33,-13,475,-15.84403266,5.771454686,459.1559673,480.7714547,1,9
475,-4,2,26,-10,-13,-28,-2,-43,560,-5,-35,-37,-6,-6,475,-19.11229798,-19.35959453,455.887702,455.6404055,1,20
475,-3,-6,-11,0,-1,0,0,1,565,-3,-6,-14,0,2,475,-5.610332755,-8.805786996,469.3896672,466.194213,1,4
475,-1,-2,-5,0,0,2,1,3,601,-2,-2,-5,2,8,475,-0.9220994775,0.1104388972,474.0779005,475.1104389,2,13
475,1,2,2,0,1,1,1,2,607,1,2,5,1,3,475,2.957588904,6.741485687,477.9575889,481.7414857,2,13
475,19,46,59,-8,7,14,-3,16,573,21,36,99,15,20,475,27.86802962,80.94262259,502.8680296,555.9426226,1,3
476,-16,-25,-23,-7,-15,-19,-1,-27,588,-10,-33,-64,-3,33,476,-25.0542057,-43.42020848,450.9457943,432.5797915,1,12
476,-3,-3,-1,-3,-3,-4,-2,-1,525,-20,-38,-43,-17,-47,476,-26.26905506,-46.40426583,449.7309449,429.5957342,1,7
476,-1,-4,-11,2,2,1,-26,3,564,0,1,-6,-10,1,476,-2.82020156,0.8340570844,473.1797984,476.8340571,1,7
476,-1,-3,-9,1,2,5,4,3,560,-2,-7,-13,6,15,476,-4.852141676,-8.942253571,471.1478583,467.0577464,1,7
476,-1,-2,-7,0,1,1,3,3,603,0,-1,-6,4,13,476,0.1924011344,3.235022535,476.1924011,479.2350225,2,13
476,-1,5,26,-7,-13,-2,-5,11,605,-8,-19,-7,-7,-3,476,-9.872514186,-26.39507758,466.1274858,449.6049224,1,21
476,0,-1,-4,1,2,1,3,3,560,-9,-9,-11,-5,15,476,-7.109796733,-14.60901985,468.8902033,461.3909802,1,7
476,0,0,-3,0,1,1,2,2,554,-6,-15,-16,-3,-12,476,-9.286137329,-15.54690872,466.7138627,460.4530913,1,7
476,0,1,3,-1,-1,0,0,0,583,-17,-24,-21,-16,-16,476,-14.97225473,-30.09657062,461.0277453,445.9034294,2,13
476,1,2,3,0,0,1,1,2,600,-7,-6,-3,-7,-4,476,-3.032052568,-7.317157635,472.9679474,468.6828424,2,13
476,5,5,-12,5,12,13,7,19,662,33,61,61,-32,42,476,60.08573473,68.02596445,536.0857347,544.0259645,3,16
476,18,26,30,10,15,22,12,-1,592,30,52,81,7,15,476,46.6063117,100.9453096,522.6063117,576.9453096,1,4
477,-3,-7,-10,1,0,-5,-19,-6,599,3,3,-9,-53,59,477,5.525156884,12.58681022,482.5251569,489.5868102,3,17
477,-3,-6,-14,0,0,3,1,4,566,-4,-7,-16,1,4,477,-6.612117809,-3.287735875,470.3878822,473.7122641,1,7
477,-2,-5,-14,1,1,1,4,-4,562,-5,-4,-12,3,-1,477,-4.698325322,-9.459971008,472.3016747,467.540029,1,7
477,-2,-3,-6,-1,-1,0,2,-4,569,-1,-1,-6,3,3,477,-2.589479378,-1.090790388,474.4105206,475.9092096,1,7
477,-1,-3,-3,1,0,-4,-3,-1,564,-2,-5,-12,4,0,477,-4.159668411,-8.743667625,472.8403316,468.2563324,1,7
477,1,0,-7,2,4,4,-7,-49,608,5,9,8,-10,8,477,4.913926678,24.17500411,481.9139267,501.1750041,3,17
477,1,1,1,1,1,2,3,-24,568,0,3,4,-5,9,477,1.678452241,4.778191712,478.6784522,481.7781917,1,7
477,4,6,0,2,6,9,6,7,577,4,7,17,8,10,477,6.159157027,10.33231165,483.159157,487.3323116,1,6
477,4,9,15,-1,0,7,4,5,576,-2,1,17,-1,1,477,1.620870591,-1.759068801,478.6208706,475.2409312,1,7
477,6,18,28,-6,-3,3,7,27,613,-11,-18,14,-5,-5,477,-7.562487922,-28.68516508,469.4375121,448.3148349,1,21
478,-12,-22,-41,-2,-2,-5,-36,-2,516,-44,-91,-124,-47,-29,478,-57.0857219,-114.8175383,420.9142781,363.1824617,3,16
478,-10,-18,-15,-2,-11,-12,-27,-4,597,3,-4,-25,50,6,478,-10.55126102,-6.601716644,467.448739,471.3982834,3,16
478,-9,-20,-7,2,-9,-42,-9,24,594,-4,-7,-40,-6,6,478,-8.08555452,-14.89013339,469.9144455,463.1098666,1,14
478,-8,-14,-12,-2,-8,-19,-10,3,552,-7,-13,-36,4,-8,478,-14.27592312,-25.10062444,463.7240769,452.8993756,1,7
478,-6,-13,-31,1,3,4,-14,-7,564,-4,-10,-32,-3,21,478,-11.28314956,-13.6583378,466.7168504,464.3416622,1,2
478,-4,-8,-6,0,-4,-8,-2,5,558,-4,-10,-22,0,0,478,-8.311871674,-14.83942443,469.6881283,463.1605756,1,6
478,-3,-5,-11,-1,0,0,0,1,568,-3,-6,-14,1,1,478,-6.319031523,-9.053929368,471.6809685,468.9460706,1,4
478,-2,-5,-9,1,0,1,2,4,604,-1,-2,-9,4,1,478,-0.8733836036,1.203211792,477.1266164,479.2032118,2,13
478,-2,-3,1,-1,-3,-6,1,-2,566,-3,-7,-12,6,-2,478,-5.622541779,-11.01216214,472.3774582,466.9878379,1,7
478,7,13,21,1,2,4,3,2,589,17,29,49,14,19,478,21.81829478,57.88632954,499.8182948,535.8863295,1,4
479,-26,-39,-48,-13,-21,-22,-18,-23,578,-7,-18,-90,9,-5,479,-31.92025155,-32.93752886,447.0797485,446.0624711,1,21
479,-14,-7,4,-21,-27,0,-10,-9,550,1,-14,-14,5,6,479,-21.37522218,-19.66212105,457.6247778,459.3378789,1,4
479,-12,-12,62,-12,-45,-20,-30,-15,670,42,55,60,33,50,479,22.3582531,142.3124939,501.3582531,621.3124939,1,12
479,-11,-22,-40,0,0,-11,-21,-15,602,-10,-21,-60,-25,0,479,-18.55463315,-31.91885599,460.4453669,447.081144,2,18
479,-10,-15,-21,-5,-6,-11,7,-6,592,-12,-33,-54,-5,-9,479,-22.55722504,-30.26111382,456.442775,448.7388862,3,11
479,-5,-11,-24,1,1,3,11,-21,590,-7,-11,-30,-5,3,479,-7.876837558,-15.75457864,471.1231624,463.2454214,1,15
479,-5,-8,-13,-2,-3,-2,-2,-1,546,-36,-64,-72,-33,-32,479,-40.33658614,-82.66751047,438.6634139,396.3324895,2,13
479,-3,-6,-15,0,3,2,4,-11,567,1,-4,-14,7,4,479,-4.46772737,-2.066832513,474.5322726,476.9331675,1,7
479,-1,-2,-6,0,1,1,1,-9,570,0,-1,-6,4,4,479,-1.921119723,3.204462999,477.0788803,482.204463,1,7
479,0,0,3,0,-2,0,3,-5,545,-18,-22,-20,-14,-28,479,-15.11001886,-34.92396378,463.8899811,444.0760362,1,7
479,0,2,3,-2,-1,0,3,-10,563,-4,-5,-1,2,-12,479,-4.631284942,-9.45358204,474.3687151,469.546418,1,7
479,2,3,3,1,2,2,6,-20,567,-1,-1,3,2,-3,479,0.2314302658,0.1359870296,479.2314303,479.135987,1,7
479,21,36,45,6,14,26,24,20,588,-3,6,65,-3,0,479,12.45755868,9.344729402,491.4575587,488.3447294,1,7
479,21,37,81,5,5,-2,20,21,585,23,57,107,22,23,479,45.41424462,82.41317249,524.4142446,561.4131725,1,6
480,-4,-7,-5,-1,-4,-8,-33,-4,596,0,-4,-14,-55,30,480,-1.714733237,4.320080157,478.2852668,484.3200802,3,17
480,-3,-7,-4,1,-1,-13,-10,12,563,-1,-4,-17,-3,1,480,-5.275262417,-10.45150407,474.7247376,469.5484959,1,7
480,-3,-6,-17,0,2,2,2,2,570,-3,-5,-16,3,4,480,-5.883909757,-11.16065882,474.1160902,468.8393412,1,3
480,-3,-5,-10,-1,-1,-1,1,5,605,-1,-4,-10,4,-15,480,-3.4801477,-1.419226467,476.5198523,478.5807735,2,13
480,-1,-3,-7,1,1,2,2,2,570,-1,-3,-7,0,3,480,-2.401264984,0.4143722271,477.598735,480.4143722,1,7
480,-1,0,7,-2,-4,-6,5,0,569,-4,-6,-6,-4,-3,480,-4.353078049,-12.88709373,475.646922,467.1129063,1,7
480,3,4,0,2,4,7,-1,-26,615,7,12,19,-2,6,480,9.902922307,25.98036468,489.9029223,505.9803647,3,17
480,3,7,7,-1,1,7,10,7,580,3,7,21,7,7,480,5.593595788,6.60935598,485.5935958,486.609356,1,6
481,-11,-19,17,-3,-19,-28,-11,-5,592,-4,-13,-40,44,1,481,-13.45101337,-20.91960617,467.5489866,460.0803938,3,17
481,-2,-5,-11,1,1,1,1,0,571,-3,-4,-14,-1,0,481,-4.190178903,-5.923740732,476.8098211,475.0762593,1,4
481,-2,-4,-9,0,0,1,-1,17,571,-2,-4,-8,-20,0,481,-3.397454758,-4.651593465,477.6025452,476.3484065,1,7
481,-2,-3,-4,-1,-2,0,-1,0,609,-3,-4,-8,1,1,481,-2.769628063,-9.216380318,478.2303719,471.7836197,2,13
481,1,4,13,-2,-3,-3,6,3,573,-2,-3,4,-1,0,481,-1.439384292,-5.517172586,479.5606157,475.4828274,1,7
480.9596,27.9596,47.9596,80.9596,7.9596,9.9596,20.9596,24.9596,27.9596,711,81,129,207,74,82,480.9596,114.5864736,177.1644262,595.5460736,658.1240262,2,5
482,-20,-26,-35,-14,-16,-16,-13,-15,550,-9,-57,-89,-1,-75,482,-48.23140636,-55.84860388,433.7685936,426.1513961,3,17
482,-8,-17,-26,1,-1,-4,-4,-3,560,-3,-7,-37,0,-3,482,-9.920500763,-10.84043318,472.0794992,471.1595668,1,6
482,-4,-4,2,-4,-6,-7,0,3,562,-6,-11,-15,1,-2,482,-10.24637009,-19.95570932,471.7536299,462.0442907,1,6
482,-3,-9,-17,3,0,1,2,-6,566,-5,-7,-19,-3,-4,482,-5.377309084,-10.68981343,476.6226909,471.3101866,1,7
482,15,26,29,4,11,22,16,16,640,18,32,64,21,19,482,30.51312581,79.92606267,512.5131258,561.9260627,2,13
482,22,41,66,3,5,19,23,14,632,20,45,112,19,22,482,41.78746582,63.41537517,523.7874658,545.4153752,1,7
483,-6,-7,-27,-5,3,8,-28,-17,535,-5,-14,-15,-100,-8,483,-18.2763642,5.208271695,464.7236358,488.2082717,1,9
483,-4,-6,9,-2,-9,-26,-7,8,564,-3,-6,-19,6,0,483,-7.529635354,-14.63168208,475.4703646,468.3683179,1,7
483,-3,-8,-19,2,3,2,3,3,573,-2,-5,-19,6,5,483,-5.03189453,-8.53798939,477.9681055,474.4620106,1,3
483,-3,-6,-12,0,0,0,-1,0,574,-1,-5,-14,5,4,483,-5.137476083,-5.13756226,477.8625239,477.8624377,1,4
483,-2,-4,-10,0,1,2,-4,12,573,-2,-3,-9,-8,-1,483,-4.242526334,-1.523594437,478.7574737,481.4764056,1,7
483,-1,-1,-4,-1,0,0,1,-2,612,-1,-2,-5,2,16,483,-0.6787740971,-5.208680363,482.3212259,477.7913196,2,13
483,10,20,47,0,-1,-7,7,10,591,21,35,75,21,20,483,27.7432486,64.95198985,510.7432486,547.9519898,1,7
484,-7,-16,-35,2,2,0,-11,-8,568,-6,-12,-39,-4,10,484,-12.70180605,-19.08055839,471.298194,464.9194416,1,2
484,-3,-5,-11,-1,0,-1,0,0,582,-28,-31,-39,-26,-24,484,-23.87871991,-53.31920833,460.1212801,430.6807917,2,13
484,-3,-3,3,-3,-5,-11,-53,3,596,-4,-8,-14,-11,1,484,-7.713443617,-3.693529247,476.2865564,480.3064708,3,17
484,-1,-3,-4,1,0,-1,2,-19,614,-1,-3,-5,0,-2,484,-0.1090007762,-1.746851374,483.8909992,482.2531486,2,13
484,0,-1,-4,1,2,0,4,-9,613,-1,-2,-5,3,6,484,0.3908377522,-3.109559233,484.3908378,480.8904408,2,13
484,4,7,13,1,0,6,13,7,577,-3,0,13,-1,0,484,2.567825566,-3.669103312,486.5678256,480.3308967,1,6
484,10,32,74,-12,-15,3,25,12,574,-6,-9,46,5,-3,484,-1.556508719,-15.28553667,482.4434913,468.7144633,1,7
484,42,59,17,25,56,62,49,23,614,-15,-10,73,-12,-27,484,2.984334078,-8.092722592,486.9843341,475.9072774,3,16
485,-13,-9,0,-17,-18,-18,-10,-15,578,0,-24,-37,4,-17,485,-24.03403109,-16.09176543,460.9659689,468.9082346,3,17
485,-6,-9,-18,-3,-1,-1,-2,0,571,-2,-3,-18,-13,0,485,-7.185355449,-9.463542788,477.8146446,475.5364572,1,7
485,-2,-5,-12,1,1,0,-10,3,575,-1,-2,-10,23,3,485,-4.77573752,1.188414538,480.2242625,486.1884145,1,7
485,-2,-3,-3,-1,-2,-1,0,-18,615,-2,-2,-5,-10,-3,485,-1.003866743,-2.419624984,483.9961333,482.580375,2,13
485,-1,-2,-3,0,0,0,4,3,582,2,2,-2,7,8,485,0.5977378831,9.025124826,485.5977379,494.0251248,2,5
485,5,8,8,2,4,8,3,-11,620,5,12,24,-2,0,485,11.03636998,21.21840288,496.03637,506.2184029,3,17
485,33,44,40,22,36,33,66,40,627,-7,4,62,0,3,485,26.3310379,1.220476778,511.3310379,486.2204768,1,14
485,33,83,162,-17,-26,27,61,35,652,10,33,185,36,2,485,34.00804103,52.36867185,519.008041,537.3686718,3,16
486,-6,-6,7,-6,-8,-27,-1,-3,559,-6,-15,-32,14,-6,486,-14.7376252,-23.96264143,471.2623748,462.0373586,1,7
486,-5,-11,-21,1,0,0,0,1,575,-3,-7,-25,4,4,486,-7.457113545,-12.17431895,478.5428865,473.8256811,1,3
486,-3,-6,-12,0,0,0,1,1,575,-4,-7,-16,-3,0,486,-6.431572374,-11.88446953,479.5684276,474.1155305,1,4
486,-3,-5,21,-1,-11,-21.4,-23,-11,525,5,3,0,-28,5,486,-1.283220658,51.97064718,484.7167793,537.9706472,1,2
486,-1,-2,-3,0,-1,1,3,4,580,0,-1,-5,5,6,486,-1.306482113,3.882682586,484.6935179,489.8826826,2,5
486,0,1,-1,-1,1,1,1,4,586,4,4,5,9,9,486,1.77869077,17.0181633,487.7786908,503.0181633,2,5
486,0,2,9,-2,-4,-4,5,2,568,-5,-9,-5,9,-2,486,-6.13329484,-12.64441863,479.8667052,473.3555814,1,6
486,1,0,-2,2,2,1,4,5,582,0,2,0,4,7,486,1.551827997,10.03644609,487.551828,496.0364461,2,5
486,2,6,13,-2,-1,0,10,6,573,-4,-7,3,5,0,486,-3.637662159,-10.15434219,482.3623378,475.8456578,1,6
486,13,11,-17,15,27,18,17,17,564,-38,-30,-11,-33,-35,486,-23.99268108,-56.98107988,462.0073189,429.0189201,1,4
487,-6,-13,-28,1,2,-1,-39,-12,541,-47,-69,-91,-133,9,487,-59.09624357,-97.77365533,427.9037564,389.2263447,3,16
487,-3,-6,-12,0,1,0,0,0,576,-1,-3,-13,24,4,487,-5.401070231,-1.193390679,481.5989298,485.8066093,1,7
487,-3,-5,-12,-1,1,1,3,4,611,-2,-4,-13,8,3,487,-3.859546904,-4.775030726,483.1404531,482.2249693,2,13
487,-2,-5,-10,1,1,1,1,1,610,-3,-5,-14,0,2,487,-3.034239513,-7.859033388,483.9657605,479.1409666,2,13
487,-2,3,35,-7,-12,-27,2,4,567,-3,-7,-11,16,-2,487,-7.825443029,-13.87932452,479.174557,473.1206755,1,7
487,-1,-1,-4,-1,0,0,3,3,580,-1,-2,-6,3,8,487,-2.497249131,-0.0384115755,484.5027509,486.9615884,2,5
487,0,2,14,-2,-4,-12,-30,15,600,-4,-8,-6,-9,2,487,-5.759287285,-1.416749484,481.2407127,485.5832505,3,17
487,1,1,1,1,0,2,3,5,589,3,7,9,6,8,487,4.650314085,22.03164339,491.6503141,509.0316434,2,5
487,9,16,27,2,3,6,7,5,609,20,37,65,18,21,487,28.58320314,63.51567511,515.5832031,550.5156751,1,4
488,-8,-7,-3,-9,-10,-6,6,-1,594,-7,-21,-25,15,-17,488,-17.58653213,-40.38258452,470.4134679,447.6174155,3,16
